Topic,Timestamp,Frequency,Words
10,2022-07-24 00:00:00+00:00,2,мигрантам_миграционной политики_мигранты_мигрантами
11,2022-07-24 00:00:00+00:00,12,состоялся телефонный_провел телефонный_переговоры_переговоров
12,2022-07-24 00:00:00+00:00,17,заявил секретарь_безопасности россии_секретарь россии_будут выполнены
14,2022-07-24 00:00:00+00:00,8,движение ветераны_движения ветераны_ветераны_обратились
15,2022-07-24 00:00:00+00:00,1,израилем_иран_ирану_израиль
16,2022-07-24 00:00:00+00:00,1,телеканале россия_подписывайтесь канал_москва телеканале_телеканалов
17,2022-07-24 00:00:00+00:00,3,переговорам украине_переговорах украиной_переговоров россии_переговоров украиной
18,2022-07-24 00:00:00+00:00,1,святой_русского народа_русского_русское
19,2022-07-24 00:00:00+00:00,3,русских_каналов_каналы_русские
22,2022-07-24 00:00:00+00:00,5,молдавии_заседание_отставку_протестов
23,2022-07-24 00:00:00+00:00,43,пострадавших_обстрелов_обстрела_донецка
25,2022-07-24 00:00:00+00:00,5,дорогие друзья_наших бойцов_нашей армии_подписчикам
26,2022-07-24 00:00:00+00:00,2,армению_армения_армении_пашиняна
28,2022-07-24 00:00:00+00:00,8,отставке_отставки_уволил_отставку
30,2022-07-24 00:00:00+00:00,1,нежелательной_экстремистской организацией_антироссийской_террористической организацией
33,2022-07-24 00:00:00+00:00,3,резолюцию_россию_резолюция_резолюции
34,2022-07-24 00:00:00+00:00,1,зерновой сделки_прекращены_зерновых_зерновой
35,2022-07-24 00:00:00+00:00,5,спецоперации украине_операции украине_спецоперация_военная операция
38,2022-07-24 00:00:00+00:00,1,ввели санкции_новые санкции_санкциях_санкции отношении
39,2022-07-24 00:00:00+00:00,2,газа европу_российского газа_поставок газа_природного газа
40,2022-07-24 00:00:00+00:00,1,мобилизации_мобилизацию_мобилизация_мобилизовать
42,2022-07-24 00:00:00+00:00,5,заблокировали_заблокированы_заблокировал_заблокирован
45,2022-07-24 00:00:00+00:00,2,школьников_школьники_напали_справедливости
46,2022-07-24 00:00:00+00:00,1,подпишут_подписания_состоится_подписание
50,2022-07-24 00:00:00+00:00,4,лукашенко_александр лукашенко_россии белоруссии_белоруссию
52,2022-07-24 00:00:00+00:00,2,рублей_идентичности_символа_русские
53,2022-07-24 00:00:00+00:00,17,цены нефть_цен нефть_российскую нефть_нефть
54,2022-07-24 00:00:00+00:00,5,украина new_militarycolumnist_секретарь снбо_new_militarycolumnist_данилов
55,2022-07-24 00:00:00+00:00,5,министром_министров_пост министра_вице премьер
57,2022-07-24 00:00:00+00:00,5,ополчения_снят_фильмов_военкоров
60,2022-07-24 00:00:00+00:00,4,youtube_цензуры_ютуб_цензура
62,2022-07-24 00:00:00+00:00,1,возбуждено уголовное_уголовное дело_мятежа_это преступление
64,2022-07-24 00:00:00+00:00,7,переговоров_провел телефонный_поговорил_телефонный разговор
66,2022-07-24 00:00:00+00:00,1,антироссийских_активистов_активисты_оппозиционеров
70,2022-07-24 00:00:00+00:00,7,эфире_вещает_соловьёв live_трансляция
71,2022-07-24 00:00:00+00:00,2,льготы_тарифов_тарифы_льгот
